Name,Annotation Detail,Assign to...,DOI,Date,Dedicated hours,GBIF,GitHub Issue,Number of Pages,Project,Status,TB Reference Link,Template (Auto),Template Name,Treatment(s)?,Type (Auto),UUID,Zenodo
IheringiaTreatmentCitation.pfd.imf,,Carolina Sokolowicz,717CED57316AFFB01A1FE022C251FF88,"Nov 28, 2019 → Nov 30, 2019",8,https://www.gbif.org/dataset/85f46966-7f3a-4fcd-8920-3d835e03cee2,,6,Individual Extractions,Completed,http://tb.plazi.org/GgServer/summary/717CED57316AFFB01A1FE022C251FF88,No,,Yes,Individual Extraction,717CED57316AFFB01A1FE022C251FF88,https://zenodo.org/record/3558255#.XhSd8UdKgUE
Sanborn_2008.pdf.imf,High-level,Tatiana Ruschel,10.1590/S1519-566X2008000600010,"Nov 28, 2019 → Nov 29, 2019",6,https://www.gbif.org/dataset/9bc9c91b-601b-4203-8fbe-ac6805825de1,,5,Individual Extractions,Completed,http://tb.plazi.org/GgServer/summary/731BEC6F7D71A3359F24D06B2E08FF86,No,,Yes,Individual Extraction,731BEC6F7D71A3359F24D06B2E08FF86,https://zenodo.org/record/3557762
Bento&Grossi-2019-Acta Amazonica.pdf,,Valdenar Gonçalves,10.1590/1809-4392201803571,"Nov 29, 2019 → Nov 29, 2019",2,https://www.gbif.org/dataset/6826cb8d-8283-4358-9ae9-f0789f4a9879,,4,Individual Extractions,Completed,http://tb.plazi.org/GgServer/summary/274FFF8DFFA91E77FF87C345FF56FFDC,No,,Yes,Individual Extraction,274FFF8DFFA91E77FF87C345FF56FFDC,https://zenodo.org/record/3557673
Ruschel.2018.pdf.imf,High-level,Tatiana Ruschel,10.2478/aemnp-2018-0047,"Nov 21, 2019 → Nov 21, 2019",8,https://www.gbif.org/dataset/3c9f44c6-59ff-4e7b-95e6-9c60bceb9ee5,,8,Individual Extractions,Completed,http://tb.plazi.org/GgServer/summary/FFF8FF8E9F25FF96FFB8FF95FF850B39,No,,Yes,Individual Extraction,FFF8FF8E9F25FF96FFB8FF95FF850B39,https://zenodo.org/record/3550123#.XjRTJGhKhhE
Maciel_etal-2016-Zoologia.pdf.imf,,Valdenar Gonçalves,10.1590/S1984-46702015000200007,"Nov 21, 2019 → Nov 21, 2019",5,https://www.gbif.org/dataset/83f9be2a-feb1-4c79-b0bc-194af1e20258,,5,Individual Extractions,Completed,http://tb.plazi.org/GgServer/summary/C622FFDBFFFBE717FFF5FF8DFFA1593F,No,,Yes,Individual Extraction,C622FFDBFFFBE717FFF5FF8DFFA1593F,https://zenodo.org/record/3549908
2358-2936-nau-27-e2019012.pdf,,Carolina Sokolowicz,10.1590/2358-2936e2019012,"Nov 22, 2019 → Nov 22, 2019",12,https://www.gbif.org/dataset/e50a816b-a410-44d6-ac91-a06002a0caa6,,6,Individual Extractions,Completed,http://tb.plazi.org/GgServer/summary/FFAA31633D5F3B37FFFE654CFFFB0B61,No,,Yes,Individual Extraction,FFAA31633D5F3B37FFFE654CFFFB0B61,https://zenodo.org/record/3550115#.XhSdukdKgUE
Oliveira_etal-2018-Acta_Amazonica.pdf.imf,,Valdenar Gonçalves,10.1590/1809-4392201704332,"Nov 28, 2019 → Nov 29, 2019",8,https://www.gbif.org/dataset/afbdcf03-9533-47c5-9e13-607c5a98e3f0,,6,Individual Extractions,Completed,http://tb.plazi.org/GgServer/summary/C601FF85FFD16154FF810864FFFF7026,No,,Yes,Individual Extraction,C601FF85FFD16154FF810864FFFF7026,https://zenodo.org/record/3556832
MONTEMAYOR_and_CARPINTERO-2007-A_new_macropterous_Vianaidinae.pdf,,Marcus Guidoti,,"Nov 14, 2019 → Nov 14, 2019",4,,,,Vianaidinae,Completed,http://tb.plazi.org/GgServer/summary/FF9EFFAE1F625A7FFFD0FFD0FFD0D460,No,,,Individual Extraction,FF9EFFAE1F625A7FFFD0FFD0FFD0D460,
RecAustMus.54.325–334.pdf.imf,,Tatiana Ruschel,,"Dec 02, 2019",,,,9,Individual Extractions,In Progress,,No,,,Individual Extraction,,
Fernandes_&_Delabie-2019-Sociobiology,,Valdenar Gonçalves,10.13102/sociobiology.v66i3.4354,"Dec 02, 2019 → Dec 02, 2019",4,http://www.gbif.org/dataset/f9d30657-3b3b-4b92-897a-185d53f8df7e ,,6,Individual Extractions,Completed,http://tb.plazi.org/GgServer/summary/8A7D1022B745FFD0FFCC8A7EFFD3FFBC,No,,Yes,Individual Extraction,8A7D1022B745FFD0FFCC8A7EFFD3FFBC,https://zenodo.org/record/3560195#.XkRJ9zFKhhE
Santos_etal-2012-Jour_Crus_Biol.pdf,,Carolina Sokolowicz,10.1163/193724012X635935,"Dec 03, 2019 → Dec 05, 2019",6,https://www.gbif.org/dataset/f75630df-ea6c-447b-b750-d9330786d736,12,12,Individual Extractions,Completed,http://tb.plazi.org/GgServer/summary/FFD8226DAD4CFFEF226FFFF6FFA2270A,No,,Yes,Individual Extraction,FFD8226DAD4CFFEF226FFFF6FFA2270A,https://zenodo.org/record/3562855#.XjREVWhKgUE
PlosOne.10.5.1-21.pdf,,Valdenar Gonçalves,10.1371/journal.pone.0125847,"Dec 05, 2019 → Dec 05, 2019",5,http://www.gbif.org/dataset/fdd67916-e70f-4bf0-b409-dd401a7b4ba0,,11,Individual Extractions,Completed,http://tb.plazi.org/GgServer/summary/1451FFE7FFADFFD4FFCBFFB90F04FFE4,No,,Yes,Individual Extraction,1451FFE7FFADFFD4FFCBFFB90F04FFE4,https://zenodo.org/record/3564713#.XkRKTDFKhhE
016-Mark_Treatments-Headings_Only.pdf,High-level,Tatiana Ruschel,10.14411/eje.2009.079,"Dec 03, 2019 → Dec 05, 2019",16,https://www.gbif.org/dataset/aa92fcc0-ec82-4a5b-8880-9f9c9fbe75a5,,11,Individual Extractions,Completed,http://tb.plazi.org/GgServer/summary/3661F249FFB7FFA4FFDFCC7EFFE0FFDE,No,,Yes,Individual Extraction,3661F249FFB7FFA4FFDFCC7EFFE0FFDE,https://zenodo.org/record/3564588#.XjRSTmhKhhE
BSocEntolFr.119.1.15-26.pdf,High-level,Tatiana Ruschel,10.5281/zenodo.3568223,"Dec 05, 2019 → Dec 09, 2019",16,https://www.gbif.org/dataset/54ab2c2c-a556-4b2b-980d-ada305a6dea9,,11,[taxRange]Boulard,Completed,http://tb.plazi.org/GgServer/summary/6936FE0DFFB5985BFFBCFFC55E32D830,No,,Yes,Individual Extraction,6936FE0DFFB5985BFFBCFFC55E32D830,https://zenodo.org/record/3568223#.Xj3BcmhKhhE
JournalofCrustaceanBiology.30.3.495-502.pdf,,Carolina Sokolowicz,10.1651/09-3186.1,"Dec 09, 2019 → Dec 09, 2019",6,https://www.gbif.org/dataset/3027d0d6-1b19-4811-9ee9-b87c07d2b896,,7,,Completed,http://tb.plazi.org/GgServer/summary/E962FFC6FFF1257DFF975007FFF8C43E,No,,Yes,Individual Extraction,E962FFC6FFF1257DFF975007FFF8C43E,https://zenodo.org/record/3568279#.XjRFDGhKgUE
Nauplius 20.1.63-73.pdf,,Valdenar Gonçalves,10.1590/S0104-64972012000100007,"Dec 06, 2019 → Dec 06, 2019",5,https://www.gbif.org/dataset/43392ac3-1fe6-46e6-a2f5-2eb6fe61884b,,11,Individual Extractions,Completed,http://tb.plazi.org/GgServer/summary/FF8A5772FA45FF95FFF92E69FFE4FFDD,No,,Yes,Individual Extraction,FF8A5772FA45FF95FFF92E69FFE4FFDD,https://zenodo.org/record/3565903
IheringiaSérieZoologia.109.e2019008.pdf,,Valdenar Gonçalves,10.1590/1678-4766e2019008,"Dec 09, 2019 → Dec 09, 2019",2,https://www.gbif.org/dataset/92d2405f-68eb-4b38-ae95-34f307af641e,,6,Individual Extractions,Completed,http://tb.plazi.org/GgServer/summary/FFDBFFB17877187C9E734355AD3EFFB9,No,,Yes,Individual Extraction,FFDBFFB17877187C9E734355AD3EFFB9,https://zenodo.org/record/3569290
AnnSocEntomolFr.39.2.97-119.pdf,High-level,Tatiana Ruschel,10.1080/00379271.2003.10697366,"Dec 10, 2019 → Dec 10, 2019",8,https://www.gbif.org/dataset/ab0767c3-8f6b-4800-a4eb-d4c096aa0bd0,,22,[taxRange]Boulard,Completed,http://tb.plazi.org/GgServer/summary/FFEEFF83FFDAFFCAFF88FFBD415C1A59,No,,Yes,Individual Extraction,FFEEFF83FFDAFFCAFF88FFBD415C1A59,https://zenodo.org/record/3569894#.XjRSIGhKhhE
Nauplius.26.e2018015.pdf,,Carolina Sokolowicz,10.1590/2358-2936e2018015,"Dec 11, 2019 → Dec 11, 2019",10,https://www.gbif.org/dataset/9a3b8011-ac75-4365-9e69-05874a351e61,,18,,Completed,http://tb.plazi.org/GgServer/summary/FFA6FFE8FF85CB7DB102C5500823306A,No,,Yes,Individual Extraction,FFA6FFE8FF85CB7DB102C5500823306A,https://zenodo.org/record/3571255#.XhSeS0dKgUE
ScientificRepoRtS.9.11009.1-7.pdf,,Valdenar Gonçalves,10.1038/s41598-019-47260-y,"Dec 11, 2019 → Dec 11, 2019",3,https://www.gbif.org/dataset/6e6d464e-547d-4099-aada-4a7641505907,,7,Individual Extractions,Completed,http://tb.plazi.org/GgServer/summary/FFE2FFFCFFE56877FFBDFFE427533736,No,,Yes,Individual Extraction,FFE2FFFCFFE56877FFBDFFE427533736,https://zenodo.org/record/3571177#.Xj2VHWhKhhE
ZoolJLinnSocLond.143.405–416.pdf,,Valdenar Gonçalves,,"Dec 11, 2019",,,https://github.com/plazi/plazi-at-poa/issues/139,,Individual Extractions,In Progress,,No,,,Individual Extraction,,
Iheringia.101.3.239-261.pdf,,Carolina Sokolowicz,10.1590/S0073-47212011000200012,"Dec 13, 2019 → Dec 13, 2019",8,https://www.gbif.org/dataset/2b586be0-301e-4337-90ca-f02d8ed3b1e6,,22,,Completed,http://tb.plazi.org/GgServer/summary/FFF0FF887E72E44CFFFEDA30FFA9FFD5,No,,Yes,Individual Extraction,FFF0FF887E72E44CFFFEDA30FFA9FFD5,https://zenodo.org/record/3574613#.XhSevEdKgUE
PapAvZool.58.e20185860.pdf,,Carolina Sokolowicz,10.11606/1807-0205/2018.58.60,"Dec 12, 2019 → Dec 12, 2019",3,https://www.gbif.org/dataset/9ea84d3c-8921-4bf3-af08-88845bf4f91c,,5,,Completed,http://tb.plazi.org/GgServer/summary/4C51FFB3C14570248603CA2D5C01E85A,No,,Yes,Individual Extraction,4C51FFB3C14570248603CA2D5C01E85A,https://zenodo.org/record/3572245#.XhSel0dKgUE
ActaEntomolSlov .16.2.105-116.pdf,,Tatiana Ruschel,,"Dec 12, 2019",6,,,11,[taxRange]Boulard,In Progress,,No,,,Individual Extraction,,
BSocEntolFr.115.1.15-16.pdf,High-level,Tatiana Ruschel,10.5281/zenodo.3572711,"Dec 12, 2019 → Dec 12, 2019",5,https://www.gbif.org/dataset/a9253ad9-0b73-497d-bc9b-831f72b5ad28,,1,[taxRange]Boulard,Completed,http://tb.plazi.org/GgServer/summary/FFF8BE01FFDDFFFA5645FF9029482F29,No,,Yes,Individual Extraction,FFF8BE01FFDDFFFA5645FF9029482F29,https://zenodo.org/record/3572711#.XjRR0GhKhhE
RevistaBrasileiradeZoologia.25.4.843-846,,Valdenar Gonçalves,10.1590/S0101-81752008000400023,"Dec 12, 2019 → Dec 12, 2019",3,https://www.gbif.org/dataset/8553f4e1-4a3e-4d1f-9c6c-49344c313bd3,,4,Individual Extractions,Completed,http://tb.plazi.org/GgServer/summary/FF95FFB841119963FFA8FFB84753FFB5,No,,Yes,Individual Extraction,FF95FFB841119963FFA8FFB84753FFB5,https://zenodo.org/record/3572687
PapAvulsosZool.58.1-5,,Valdenar Gonçalves,10.11606/1807-0205/2018.58.14,"Dec 12, 2019 → Dec 12, 2019",2,https://www.gbif.org/dataset/dbf7ccbb-f48d-4b99-a06c-9ef9a83964bb,,5,Individual Extractions,Completed,http://tb.plazi.org/GgServer/summary/B24DFFA3940B69302861FF928217FF85,No,,Yes,Individual Extraction,B24DFFA3940B69302861FF928217FF85,https://zenodo.org/record/3572719
ActaEntoMuseiNationPrague.48.2.533-542,,Valdenar Gonçalves,10.5281/zenodo.3574544,"Dec 13, 2019 → Dec 13, 2019",3,http://www.gbif.org/dataset/b3aeb765-a3b2-40f4-bee9-8501781bead8,,10,Grazia Festschrift,Completed,http://tb.plazi.org/GgServer/summary/FF489B21E51F8774FFBDFF94FFB9FA10,No,,Yes,Individual Extraction,FF489B21E51F8774FFBDFF94FFB9FA10,https://zenodo.org/record/3574544#.XkRLLDFKhhE
BSocEntolFr.121.3.313-321.pdf,High-level,Tatiana Ruschel,10.5281/zenodo.3575077,"Dec 13, 2019 → Dec 13, 2019",4,https://www.gbif.org/dataset/b3a38693-12da-40cc-97e6-0b182dc54c59,,9,[taxRange]Boulard,Completed,http://tb.plazi.org/GgServer/summary/4C3DFF97FFEAF76CFFC7C80E8E33670E,No,,Yes,Individual Extraction,4C3DFF97FFEAF76CFFC7C80E8E33670E,https://zenodo.org/record/3575077#.XjRQ0GhKhhE
ActaEnMusNatPra.56.557-566.pdf,,Carolina Sokolowicz,10.5281/zenodo.3579152,"Dec 16, 2019 → Dec 16, 2019",3,https://www.gbif.org/dataset/920561e2-c548-4c19-8be6-aeccfc9579a8,,10,Grazia Festschrift,Completed,http://tb.plazi.org/GgServer/summary/FFEE3B753C40013F1F65FFBFE135053E,No,,Yes,Individual Extraction,FFEE3B753C40013F1F65FFBFE135053E,https://zenodo.org/record/3579152#.XjRFg2hKgUE
NeotropEntomol.35.3.344-348,,Valdenar Gonçalves,10.1590/s1519-566x2006000300008,"Dec 13, 2019 → Dec 16, 2019",2,https://www.gbif.org/dataset/0df06122-5c83-45e3-848d-33ed148dbbb2,,5,Grazia Festschrift,Completed,http://tb.plazi.org/GgServer/summary/4A6DB812B85DFF914D12FFE6FFBFFF9A,No,,Yes,Individual Extraction,4A6DB812B85DFF914D12FFE6FFBFFF9A,https://zenodo.org/record/3578287
Iheringia.90.55-58,,Valdenar Gonçalves,10.1590/S0073-47212001000100006,"Dec 16, 2019 → Dec 16, 2019",1,https://www.gbif.org/dataset/092c1085-8fb8-43ba-898d-48c4f574752f,,4,Grazia Festschrift,Completed,http://tb.plazi.org/GgServer/summary/A3608856FF980133FFEF3E34FF98E35D,No,,Yes,Individual Extraction,A3608856FF980133FFEF3E34FF98E35D,https://zenodo.org/record/3579084
Iheringia.90.107-126.pdf,,Valdenar Gonçalves,10.1590/S0073-47212001000100011,"Dec 16, 2019 → Dec 17, 2019",4,https://www.gbif.org/dataset/b2e8aead-f52d-4222-a973-3e7b4db41e62,,20,Grazia Festschrift,Completed,http://tb.plazi.org/GgServer/summary/A612FFB6DF7A5939FF99FFDFC944FF86,No,,Yes,Individual Extraction,A612FFB6DF7A5939FF99FFDFC944FF86,https://zenodo.org/record/3581109
AnSocEntomol.29.3.475-488.pdf,,Valdenar Gonçalves,10.1590/S0301-80592000000300010,"Dec 17, 2019 → Dec 17, 2019",3,https://www.gbif.org/dataset/f9c85cf8-face-43cf-a85a-8535f36056b1,,3,Grazia Festschrift,Completed,http://tb.plazi.org/GgServer/summary/FFA89770FFE04909FFCC9235FFC3FF81,No,,Yes,Individual Extraction,FFA89770FFE04909FFCC9235FFC3FF81,https://zenodo.org/record/3581361
ZoolJLinnSoc-Lond.168.452-472.pdf,High-level,Tatiana Ruschel,10.1111/zoj.12032,"Dec 18, 2019 → Dec 19, 2019",12,https://www.gbif.org/dataset/0e835bd9-b158-4858-a55a-fc5a32cdfe68,,20,Grazia Festschrift,Completed,http://tb.plazi.org/GgServer/summary/FFEFFF9AFFB69059EC16AD44FFC13660,No,,Yes,Individual Extraction,FFEFFF9AFFB69059EC16AD44FFC13660,https://zenodo.org/record/3585663#.XjRQiWhKhhE
RevBrasZool.20.3.507-510.pdf,,Carolina Sokolowicz,10.1590/S0101-81752003000300023,"Dec 18, 2019 → Dec 18, 2019",2,https://www.gbif.org/dataset/f8ccd15f-6063-45e2-82ff-6fd9cc63f07f,,4,Grazia Festschrift,Completed,http://treatment.plazi.org/GgServer/summary/FFC8FFBC2248FF9FFFB9114CFFA8FFF8,No,,Yes,Individual Extraction,FFC8FFBC2248FF9FFFB9114CFFA8FFF8,https://zenodo.org/record/3583048#.XhSfBkdKgUE
Systematic Entomology.42.2.399-409.pdf,,Valdenar Gonçalves,10.1111/syen.12224,"Dec 18, 2019 → Dec 18, 2019",2,http://www.gbif.org/dataset/5973fb5a-cd00-4866-8eba-97600a58654b,,11,Grazia Festschrift,Completed,http://tb.plazi.org/GgServer/summary/9F33B371EB28FF8EFFCD5D550F5CFFCB,No,,Yes,Individual Extraction,9F33B371EB28FF8EFFCD5D550F5CFFCB,https://zenodo.org/record/3583028#.XkRL0TFKhhE
Iheringia.91.5-28.pdf,,Carolina Sokolowicz,10.1590/S0073-47212001000200001,"Dec 18, 2019 → Dec 19, 2019",8,https://www.gbif.org/dataset/1cc76c39-6673-4dee-b36c-3cdef83c4042,,23,Grazia Festschrift,Completed,http://tb.plazi.org/GgServer/summary/BD54A765AB4B5609FFC4932E913D0D2A,No,,Yes,Individual Extraction,BD54A765AB4B5609FFC4932E913D0D2A,https://zenodo.org/record/3585844#.XhSdf0dKgUE
Iheringia.96.3.345-362,,Valdenar Gonçalves,10.1590/S0073-47212006000300012,"Dec 18, 2019 → Dec 19, 2019",6,https://www.gbif.org/dataset/3338cfec-542f-4836-9a6f-78771e3a750c,,18,Grazia Festschrift,Completed,http://tb.plazi.org/GgServer/summary/FFDFFFBA4A23FF87FFD06429FFAB0020,No,,Yes,Individual Extraction,FFDFFFBA4A23FF87FFD06429FFAB0020,https://zenodo.org/record/3585585
RevBrasZool.21.2.283-285.pdf,,Carolina Sokolowicz,10.1590/S0101-81752004000200020,"Dec 12, 2019 → Dec 12, 2019",0.5,https://www.gbif.org/dataset/03a8e03b-2787-488b-b9ca-a245110a7181,,3,Grazia Festschrift,Completed,http://tb.plazi.org/GgServer/summary/FA2924243E2E661AFFFC3B286247FFA3,No,,Yes,Individual Extraction,FA2924243E2E661AFFFC3B286247FFA3,https://zenodo.org/record/3585902#.XhSe6EdKgUE
RevBrasEntomol.55.3.451–453.pdf,,Tatiana Ruschel,,"Dec 19, 2019",2,https://www.gbif.org/dataset/09fe62a6-62e4-4c5e-b446-30e5141199f7,,3,Grazia Festschrift,In Progress,http://tb.plazi.org/GgServer/summary/7B5FFFC5FFD9FFFCFFFFFFD3FFE65575,No,,,Individual Extraction,7B5FFFC5FFD9FFFCFFFFFFD3FFE65575,
J_New_York_Entomol_Soc.114.1-2.38-53.pdf,,Marcus Guidoti,,"Dec 18, 2019 → Dec 18, 2019",1.5,,,16,Vianaidinae,Completed,http://tb.plazi.org/GgServer/summary/DF0F2331933E6E69FA31DE18E80C6404,No,,,Individual Extraction,DF0F2331933E6E69FA31DE18E80C6404,
Iheringia.96.3.289-291,,Valdenar Gonçalves,10.1590/s0073-47212006000300003,"Dec 19, 2019 → Dec 19, 2019",1,https://www.gbif.org/dataset/9e2df40b-14b5-4333-a904-a1a74cd8c5a3,,3,Grazia Festschrift,Completed,http://tb.plazi.org/GgServer/summary/C478FF85A875FF93FFB6FFDDFF83161B,No,,Yes,Individual Extraction,C478FF85A875FF93FFB6FFDDFF83161B,https://zenodo.org/record/3585808
RevistaBrasileiradeEntomologia.49.3.294-339,,Valdenar Gonçalves,,,,,,,Grazia Festschrift,In Progress,,No,,,Individual Extraction,,
RevBrasEntomol.55.1.138-140.pdf,,Carolina Sokolowicz,10.1590/S0085-56262011000100023,"Jan 10, 2020 → Jan 10, 2020",1,https://www.gbif.org/dataset/7689563f-7ea3-428a-8df2-072944add9b7,,3,Grazia Festschrift,Completed,http://tb.plazi.org/GgServer/summary/6734FFE27C32D537FFE93E37EC65092E,No,,Yes,Individual Extraction,6734FFE27C32D537FFE93E37EC65092E,https://zenodo.org/record/3604364#.XhjIwMhKgUG
RevBrasEntomol.46.2.209-225,,Valdenar Gonçalves,10.1590/S0085-56262002000200013,"Jan 20, 2020 → Jan 24, 2020",2,https://www.gbif.org/dataset/4ca96835-76d5-4786-a3b6-7481d57e2144,,17,Grazia Festschrift,Completed,http://tb.plazi.org/GgServer/summary/FFAE8052CE58FF13CC599E674E48FF92,No,,Yes,Individual Extraction,FFAE8052CE58FF13CC599E674E48FF92,https://zenodo.org/record/3626931#.Xis2TmhKhhE
AnnEntomolSoc Am.107.2.firstPage-lastPage364-381.pdf,,Carolina Sokolowicz,10.1603/AN13134,"Jan 13, 2020 → Jan 13, 2020",5,https://www.gbif.org/dataset/25269fa5-bb1c-45f9-9d9b-3b5f45f65da9,,18,Grazia Festschrift,Completed,http://tb.plazi.org/GgServer/html/51677520FFA7BD77FF224331E355FAB8,No,,Yes,Individual Extraction,AD5E0D58FFABBD7AFFE4452CE768FFE9,https://zenodo.org/record/3606770#.Xhy8bMhKgUE
EntomolAm.118.1.252-262.pdf,High-level,Felipe Simoes,10.1664/12-RA-034.1,"Jan 13, 2020 → Jan 23, 2020",14,https://www.gbif.org/dataset/d42122ff-34b6-4674-8e54-a201d9416d31,,11,Grazia Festschrift,Completed,http://tb.plazi.org/GgServer/summary/FFA4FFC0FFD1FF91FFEEFFDBFFC1896D,No,,Yes,Individual Extraction,FFA4FFC0FFD1FF91FFEEFFDBFFC1896D,https://zenodo.org/record/3627190#.XitBm2hKgUE
RevBrasEntomol.46.3.169-184.pdf,,Carolina Sokolowicz,10.1590/S0085-56262002000200009,"Jan 23, 2020 → Jan 23, 2020",6,https://www.gbif.org/dataset/180298fc-3735-493b-97d9-8dc787b6b603,,16,Grazia Festschrift,Completed,http://tb.plazi.org/GgServer/summary/6E023273F03D884D620A3C395972FFFA,No,,Yes,Individual Extraction,6E023273F03D884D620A3C395972FFFA,https://zenodo.org/record/3626837#.XisXxmhKgUE
Rev.Bras.Entomol.55.3.299-312.pdf,High-level,Tatiana Ruschel,10.1590/S0085-56262011005000037,"Jan 24, 2020 → Jan 27, 2020",12,https://www.gbif.org/dataset/fc27a97b-c482-4829-8d12-b19cb4e83e26,,14,Grazia Festschrift,Completed,http://tb.plazi.org/GgServer/summary/7A68FFD6B40AFFE2FFFAFFEEDA1EFFB6,No,,Yes,Individual Extraction,7A68FFD6B40AFFE2FFFAFFEEDA1EFFB6,https://zenodo.org/record/3628549#.Xi8V9GhKhhE
Zoomorphology.136.29-44,High-level,Tatiana Ruschel,10.1007/s00435-016-0330-y,"Feb 04, 2020 → Feb 04, 2020",2,https://www.gbif.org/dataset/0443e804-fe76-4832-b0a1-4feb573ed492,,16,Grazia Festschrift,Completed,http://tb.plazi.org/GgServer/summary/FFF19A60FFE2FFC8FFA7FFBDCB48FF8F,No,,Yes,Individual Extraction,FFF19A60FFE2FFC8FFA7FFBDCB48FF8F,https://zenodo.org/record/3636721#.XjrrNGhKhhE
Iheringia.95.2.173-181.pdf,High-level,Tatiana Ruschel,10.1590/S0073-47212005000200007,"Jan 29, 2020 → Jan 29, 2020",8,https://www.gbif.org/dataset/a20dc7bd-2f44-4d2e-a5e6-bfd99c1f3b77,,9,Grazia Festschrift,Completed,http://tb.plazi.org/GgServer/summary/FFAA460D2656FFECCB19346C0F07FFEC,No,,Yes,Individual Extraction,FFAA460D2656FFECCB19346C0F07FFEC,https://zenodo.org/record/3630712#.XjLMBmhKhhE
AdvHeteroRes.1.111-121.pdf,,Carolina Sokolowicz,10.5281/zenodo.3648246,"Feb 06, 2020 → Feb 06, 2020",4,https://www.gbif.org/dataset/904d97ff-7d79-4253-bc8d-efa08ca5c475,,11,Grazia Festschrift,Completed,http://tb.plazi.org/GgServer/summary/184F7137451AFFD1BF2AFFDFB503FFC7,No,,Yes,Individual Extraction,184F7137451AFFD1BF2AFFDFB503FFC7,https://zenodo.org/record/3648246#.XjwTFzFKgUE
TMP.NeotropIchthyol.17.1.e180024.pdf.imf,,Carolina Sokolowicz,10.1590/1982-0224-20180024,"Feb 04, 2020 → Feb 05, 2020",1.5,https://www.gbif.org/dataset/b6b63f47-67b6-40c8-b6e9-1b7e7b0d698d,,18,"50% n. sp./year, 70k treatments on TB, Scielo",Completed,http://treatment.plazi.org/GgServer/summary/FF8A7E7FFF98F943567CFFC56928FF9D,Yes,https://www.notion.so/NeotropicalIchthyology-2003-ca1580ad37934b3e9f30a2a33e16bd2d,Yes,Template-Based,FF8A7E7FFF98F943567CFFC56928FF9D,https://zenodo.org/record/3649462
TMP.NeotropIchthyol.17.1.e180032.pdf.imf,,Carolina Sokolowicz,10.1590/1982-0224-20180032,"Feb 05, 2020 → Feb 06, 2020",0.03,,,7,"50% n. sp./year, 70k treatments on TB, Scielo",Completed,http://publication.plazi.org/id/2522FFCCFF821543FF93026DFF99F438,Yes,https://www.notion.so/NeotropicalIchthyology-2003-ca1580ad37934b3e9f30a2a33e16bd2d,No,Template-Based,2522FFCCFF821543FF93026DFF99F438,https://zenodo.org/record/3649572
TMP.NeotropIchthyol.17.1.e180109.pdf.imf,,Carolina Sokolowicz,10.1590/1982-0224-20180109,"Feb 05, 2020 → Feb 05, 2020",0.25,,,12,"50% n. sp./year, 70k treatments on TB, Scielo",Completed,http://publication.plazi.org/id/FFD6FF9B554FBC5D3540FFB9B35DA303,Yes,https://www.notion.so/NeotropicalIchthyology-2003-ca1580ad37934b3e9f30a2a33e16bd2d,No,Template-Based,FFD6FF9B554FBC5D3540FFB9B35DA303,zenodo.org/record/3649614
TMP.NeotropIchthyol.17.1.e180134.pdf.imf,,Carolina Sokolowicz,10.1590/1982-0224-20180134,"Feb 05, 2020 → Feb 05, 2020",0.25,https://www.gbif.org/dataset/246b9a5c-234a-48d9-b846-9060047bcb04,,6,"50% n. sp./year, 70k treatments on TB, Scielo",Completed,http://treatment.plazi.org/GgServer/summary/FF9BFFD6923AD2798F7FFF82FFB9FFD5,Yes,https://www.notion.so/NeotropicalIchthyology-2003-ca1580ad37934b3e9f30a2a33e16bd2d,Yes,Template-Based,FF9BFFD6923AD2798F7FFF82FFB9FFD5,https://zenodo.org/record/3649700
TMP.NeotropIchthyol.17.2.e180108.pdf.imf,,Carolina Sokolowicz,10.1590/1982-0224-20180108,"Feb 05, 2020 → Feb 05, 2020",0.25,,,10,"50% n. sp./year, 70k treatments on TB, Scielo",Completed,http://publication.plazi.org/id/3224FFF8FFE0BE57312DFF93FFFF6955,Yes,https://www.notion.so/NeotropicalIchthyology-2003-ca1580ad37934b3e9f30a2a33e16bd2d,No,Template-Based,3224FFF8FFE0BE57312DFF93FFFF6955,https://zenodo.org/record/3649806
TMP.NeotrpIchthyol.17.2.e180114.pdf.imf,,Carolina Sokolowicz,10.1590/1982-0224-20180114,"Feb 05, 2020 → Feb 05, 2020",0.16,https://www.gbif.org/dataset/35edb1bb-d2a1-4824-87af-8c9e6e7349bf,,7,"50% n. sp./year, 70k treatments on TB, Scielo",Completed,http://treatment.plazi.org/GgServer/summary/FFC21F6DFF9DFF9D926FBA08FFBB612D,Yes,https://www.notion.so/NeotropicalIchthyology-2003-ca1580ad37934b3e9f30a2a33e16bd2d,Yes,Template-Based,FFC21F6DFF9DFF9D926FBA08FFBB612D,https://zenodo.org/record/3649852
TMP.NeotropIchthyol.17.2.e180149.pdf.imf,,Carolina Sokolowicz,10.1590/1982-0224-20180149,"Feb 05, 2020 → Feb 05, 2020",0.2,https://www.gbif.org/dataset/dedaf07a-3b6f-43b8-8544-4aea7dc74956,,8,"50% n. sp./year, 70k treatments on TB, Scielo",Completed,http://treatment.plazi.org/GgServer/summary/FFCCFFA2FFFBFFB3530B9F45F419FFD4,Yes,https://www.notion.so/NeotropicalIchthyology-2003-ca1580ad37934b3e9f30a2a33e16bd2d,Yes,Template-Based,FFCCFFA2FFFBFFB3530B9F45F419FFD4,https://zenodo.org/record/3649910
